"Date Received","Product Name","Sub Product",Issue,"Sub Issue","Consumer Complaint Narrative","Company Public Response",Company,"State Name","Zip Code",Tags,"Consumer Consent Provided","Submitted via","Date Sent to Company","Company Response to Consumer","Timely Response","Consumer Disputed","Complaint ID"
2013-07-24,"Debt collection","Other (i.e. phone, health club, etc.)","Cont'd attempts collect debt not owed","Debt is not mine",,,"Retrieval-Masters Creditors Bureau, Inc.",OH,45133,,N/A,Phone,2013-08-07,"Closed with explanation",Yes,No,465343
2013-07-23,"Credit card",,"APR or interest rate",,,,Discover,NJ,7032,,N/A,Web,2013-07-23,"Closed with explanation",Yes,Yes,479943
2013-08-12,"Credit card",,"APR or interest rate",,,,"Barclays PLC",NY,11413,,N/A,Web,2013-08-12,"Closed with explanation",Yes,Yes,488194
2013-08-12,"Debt collection",Medical,"Communication tactics","Used obscene/profane/abusive language",,,"Expert Global Solutions, Inc.",PA,15212,,N/A,Phone,2013-08-23,"Closed with explanation",Yes,No,488130
2013-07-24,"Bank account or service","Checking account","Account opening, closing, or management",,,,"Bank of America",CA,94402,"Older American",N/A,Web,2013-07-26,"Closed with monetary relief",Yes,No,463174
2013-08-07,"Credit card",,"Billing disputes",,,,"Bank of America",PA,19149,,N/A,Web,2013-08-07,"Closed with monetary relief",Yes,No,493187
2013-08-07,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,"Select Portfolio Servicing, Inc",DE,19954,,N/A,Web,2013-09-19,"Closed with explanation",Yes,No,482579
2013-07-24,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,"Specialized Loan Servicing LLC",IL,60630,,N/A,Phone,2013-07-26,Closed,Yes,No,465326
2013-08-07,"Credit card",,Other,,,,Discover,VA,23111,,N/A,Referral,2013-08-09,"Closed with explanation",Yes,Yes,482561
2013-08-12,Mortgage,"Conventional fixed mortgage","Loan servicing, payments, escrow account",,,,"Nationstar Mortgage",TX,75401,,N/A,Referral,2013-08-15,"Closed with explanation",Yes,Yes,487743
2013-08-12,"Credit card",,"Billing disputes",,,,"Capital One",MO,63130,,N/A,Web,2013-08-12,"Closed with monetary relief",Yes,Yes,488213
2013-07-23,Mortgage,"Conventional fixed mortgage","Loan servicing, payments, escrow account",,,,Ocwen,PA,19464,,N/A,Web,2013-07-25,"Closed with explanation",Yes,No,464202
2013-08-07,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,Citibank,FL,34695,,N/A,Referral,2013-08-09,"Closed with explanation",Yes,No,484877
2013-07-24,"Debt collection","Other (i.e. phone, health club, etc.)","Disclosure verification of debt","Right to dispute notice not received",,,"Stellar Recovery Inc.",FL,33912,,N/A,"Postal mail",2013-08-01,"Closed with explanation",Yes,No,465370
2013-07-23,"Bank account or service","Checking account","Deposits and withdrawals",,,,"M&T Bank Corporation",DE,19803,,N/A,Web,2013-07-24,Closed,Yes,No,464204
2013-08-07,Mortgage,"Conventional adjustable mortgage (ARM)","Loan modification,collection,foreclosure",,,,"Nationstar Mortgage",MD,21044,,N/A,Web,2013-08-07,"Closed with explanation",Yes,No,482846
2013-08-12,"Credit card",,"Unsolicited issuance of credit card",,,,Citibank,FL,33319,,N/A,Phone,2013-08-13,"Closed with non-monetary relief",Yes,No,488217
2013-08-12,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,EverBank,CA,91724,,N/A,Referral,2013-08-14,"Closed with explanation",Yes,No,488227
2013-08-12,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"JPMorgan Chase & Co.",MD,21042,,N/A,Referral,2013-08-14,"Closed with explanation",Yes,No,488229
2013-07-23,Mortgage,"Conventional fixed mortgage","Application, originator, mortgage broker",,,,"Bank of America",KY,40022,"Older American",N/A,Web,2013-07-24,"Closed with explanation",Yes,No,475517
2013-07-23,"Credit card",,Privacy,,,,"Bank of America",ID,83616,,N/A,Web,2013-07-23,"Closed with explanation",Yes,No,464244
2013-08-12,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Bank of America",MD,21158,,N/A,Referral,2013-08-14,"Closed with explanation",Yes,No,488235
2013-07-23,"Bank account or service","Other bank product/service","Problems caused by my funds being low",,,,"Navy FCU",OH,43204,Servicemember,N/A,Phone,2013-07-24,"Closed with monetary relief",Yes,No,464248
2013-08-12,Mortgage,"Other mortgage","Loan servicing, payments, escrow account",,,,"JPMorgan Chase & Co.",OH,43232,,N/A,Referral,2013-08-14,"Closed with explanation",Yes,Yes,488239
2013-08-12,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Regions Financial Corporation",GA,30114,,N/A,Referral,2013-08-14,Closed,Yes,No,488615
2013-08-07,"Bank account or service","Savings account","Deposits and withdrawals",,,,"JPMorgan Chase & Co.",NY,11226,,N/A,Phone,2013-08-08,"Closed with explanation",Yes,Yes,482852
2013-07-23,"Credit card",,"Identity theft / Fraud / Embezzlement",,,,Discover,CA,94114,,N/A,Web,2013-07-23,"Closed with monetary relief",Yes,No,464257
2013-07-23,"Debt collection","Other (i.e. phone, health club, etc.)","Communication tactics","Frequent or repeated calls",,,"Portfolio Recovery Associates, Inc.",CA,94118,,N/A,"Postal mail",2013-07-31,"Closed with non-monetary relief",Yes,No,475993
2013-08-12,Mortgage,"Other mortgage","Loan servicing, payments, escrow account",,,,"Bank of America",NC,27545,,N/A,Referral,2013-08-14,"Closed with explanation",Yes,No,488248
2013-07-23,"Credit card",,Other,,,,"Barclays PLC",OR,97034,,N/A,Web,2013-07-23,"Closed with explanation",Yes,Yes,464263
2013-08-12,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"SunTrust Banks, Inc.",VA,23462,,N/A,Referral,2013-08-14,"Closed with explanation",Yes,No,488255
2013-07-23,Mortgage,"Conventional adjustable mortgage (ARM)","Loan modification,collection,foreclosure",,,,"Capital One",AZ,85746,,N/A,Web,2013-07-26,"Closed with explanation",Yes,No,480723
2013-08-07,"Bank account or service","Checking account","Deposits and withdrawals",,,,"PNC Bank N.A.",MD,21842,"Older American",N/A,Phone,2013-08-08,"Closed with explanation",Yes,Yes,482857
2013-08-07,"Credit card",,Bankruptcy,,,,"Bank of America",CA,95610,,N/A,Web,2013-08-07,"Closed with explanation",Yes,No,498169
2013-08-12,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Wells Fargo & Company",MA,1844,,N/A,Referral,2013-08-14,"Closed with explanation",Yes,Yes,488258
2013-08-12,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Bank of America",FL,33409,,N/A,Referral,2013-08-14,"Closed with explanation",Yes,No,487177
2013-07-23,"Debt collection","Other (i.e. phone, health club, etc.)","Taking/threatening an illegal action","Threatened arrest/jail if do not pay",,,"Eisenburg,Whitman and Associates",PA,17098,,N/A,Web,2013-09-12,"Closed with explanation",No,,461730
2013-08-12,Mortgage,"Other mortgage","Loan servicing, payments, escrow account",,,,"JPMorgan Chase & Co.",IL,61362,,N/A,Referral,2013-08-14,"Closed with explanation",Yes,No,488259
2013-07-23,"Credit card",,"Credit card protection / Debt protection",,,,"Capital One",WA,98003,,N/A,Web,2013-07-23,"Closed with monetary relief",Yes,No,464279
2013-08-12,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"SunTrust Banks, Inc.",DC,20024,,N/A,Referral,2013-08-14,"Closed with explanation",Yes,Yes,488267
2013-08-07,"Credit reporting",,"Incorrect information on credit report","Account status",,,Experian,OH,45226,,N/A,Web,2013-08-07,"Closed with explanation",Yes,No,487129
2013-08-12,"Debt collection",Auto,"Cont'd attempts collect debt not owed","Debt is not mine",,,"Navy FCU",MO,65807,Servicemember,N/A,Web,2013-09-03,"Closed with explanation",Yes,No,488271
2013-07-24,"Debt collection","I do not know","Communication tactics","Frequent or repeated calls",,,"Stellar Recovery Inc.",FL,32189,"Older American",N/A,Web,2013-08-01,"Closed with explanation",Yes,No,465449
2013-07-24,Mortgage,"FHA mortgage","Application, originator, mortgage broker",,,,"Wells Fargo & Company",IL,60586,,N/A,Phone,2013-07-29,"Closed with explanation",Yes,No,479979
2013-08-07,Mortgage,"Conventional adjustable mortgage (ARM)","Loan modification,collection,foreclosure",,,,"Wells Fargo & Company",TN,37215,,N/A,Web,2013-08-07,"Closed with explanation",Yes,Yes,499218
2013-08-12,"Debt collection","Credit card","Disclosure verification of debt","Right to dispute notice not received",,,"Dynamic Recovery Solutions, LLC",LA,70094,,N/A,Web,2013-08-30,"Closed with explanation",Yes,No,488281
2013-08-12,"Debt collection","Other (i.e. phone, health club, etc.)","Cont'd attempts collect debt not owed","Debt is not mine",,,"Expert Global Solutions, Inc.",KS,67460,,N/A,Phone,2013-08-14,"Closed with explanation",Yes,No,488287
2013-08-12,Mortgage,"Conventional fixed mortgage","Loan servicing, payments, escrow account",,,,"PNC Bank N.A.",MA,2720,,N/A,Web,2013-08-14,"Closed with explanation",Yes,No,486979
2013-07-24,"Debt collection","Credit card","Cont'd attempts collect debt not owed","Debt was paid",,,"HSBC North America Holdings Inc.",PA,17814,,N/A,Web,2013-10-17,"Closed with explanation",Yes,No,465469
2013-07-23,"Credit reporting",,"Credit reporting company's investigation","Problem with statement of dispute",,,Equifax,PA,19132,,N/A,Web,2013-07-24,"Closed with non-monetary relief",Yes,No,479385
2013-08-12,"Bank account or service","Other bank product/service","Account opening, closing, or management",,,,"Receivables Performance Management LLC",CA,92114,"Older American",N/A,Web,2013-08-14,"Closed with explanation",Yes,No,487004
2013-08-12,Mortgage,"FHA mortgage","Loan servicing, payments, escrow account",,,,"M&T Bank Corporation",MA,1835,,N/A,Web,2013-08-14,"Closed with explanation",Yes,No,487298
2013-08-07,"Debt collection","Credit card","Communication tactics","Threatened to take legal action",,,"JPMorgan Chase & Co.",NH,3064,,N/A,Web,2013-11-03,"Closed with explanation",Yes,No,484872
2013-08-07,"Debt collection","I do not know","Communication tactics","Frequent or repeated calls",,,"Navient Solutions, Inc.",MA,1089,"Older American",N/A,Phone,2013-08-09,"Closed with non-monetary relief",Yes,No,484863
2013-08-07,"Debt collection",Mortgage,"Cont'd attempts collect debt not owed","Debt was paid",,,"Bank of America",CA,95609,"Older American",N/A,Web,2013-08-14,"Closed with explanation",Yes,No,484874
2013-07-23,"Debt collection","Credit card","Communication tactics","Frequent or repeated calls",,,"Capital One",TX,78639,,N/A,Phone,2013-07-31,"Closed with explanation",Yes,No,464292
2013-08-12,Mortgage,"Conventional adjustable mortgage (ARM)","Loan modification,collection,foreclosure",,,,"Bank of America",MN,55812,,N/A,Web,2013-08-14,"Closed with non-monetary relief",Yes,No,488313
2013-07-23,"Bank account or service","Checking account","Deposits and withdrawals",,,,"JPMorgan Chase & Co.",CA,94534,,N/A,Referral,2013-07-25,"Closed with explanation",Yes,Yes,464858
2013-07-23,"Bank account or service","Checking account","Account opening, closing, or management",,,,"PNC Bank N.A.",PA,17101,,N/A,Referral,2013-07-25,"Closed with explanation",Yes,No,464938
2013-08-13,"Debt collection","Credit card","Cont'd attempts collect debt not owed","Debt was paid",,,"Encore Capital Group",AZ,85354,,N/A,Web,2014-04-22,"Closed with explanation",Yes,No,488671
2013-07-23,Mortgage,"Other mortgage","Loan servicing, payments, escrow account",,,,"Caliber Home Loans, Inc",CA,92887,,N/A,Referral,2013-07-25,"Closed with explanation",Yes,No,464874
2013-07-24,"Debt collection","I do not know","Communication tactics","Frequent or repeated calls",,,"Vital Solutions, Inc.",KY,40013,"Older American",N/A,Phone,2013-08-01,"Closed with non-monetary relief",Yes,No,465502
2013-07-24,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,"Ditech Financial LLC",IL,60657,,N/A,Web,2013-07-26,"Closed with explanation",Yes,No,465510
2013-08-13,Mortgage,"Conventional fixed mortgage","Settlement process and costs",,,,"Bank of America",SC,29566,"Older American",N/A,Web,2013-08-14,"Closed with explanation",Yes,Yes,488673
2013-08-07,"Debt collection","Other (i.e. phone, health club, etc.)","Cont'd attempts collect debt not owed","Debt is not mine",,,"CCS Financial Services, Inc.",TX,77040,,N/A,Referral,2014-01-08,"Closed with non-monetary relief",Yes,No,482870
2013-07-24,"Student loan","Non-federal student loan","Problems when you are unable to pay","Problems when you are unable to pay",,,Citibank,PA,19147,,N/A,Web,2013-07-25,"Closed with explanation",Yes,No,465515
2013-07-24,"Bank account or service","Checking account","Account opening, closing, or management",,,,"Wells Fargo & Company",CA,92651,,N/A,Web,2013-07-24,"Closed with explanation",Yes,No,463657
2013-08-13,"Credit reporting",,"Incorrect information on credit report","Public record",,,Experian,NY,11729,,N/A,Web,2013-08-14,"Closed with explanation",Yes,Yes,488646
2013-08-07,"Debt collection","Other (i.e. phone, health club, etc.)","Cont'd attempts collect debt not owed","Debt was paid",,,"Northland Group, Inc.",GA,30642,"Older American, Servicemember",N/A,Phone,2013-08-09,"Closed with explanation",Yes,No,484869
2013-07-24,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"LCS Financial Corporation",CA,92374,,N/A,Referral,2013-08-29,"Closed with explanation",Yes,No,465522
2013-08-13,"Credit reporting",,"Credit reporting company's investigation","Problem with statement of dispute",,,Experian,NJ,7305,,N/A,Web,2013-08-12,"Closed with non-monetary relief",Yes,No,488680
2013-08-13,"Debt collection",Medical,"Cont'd attempts collect debt not owed","Debt is not mine",,,"Sherloq Group, Inc",FL,34222,,N/A,Web,2013-08-30,"Closed with non-monetary relief",Yes,No,488685
2013-08-13,"Student loan","Non-federal student loan","Repaying your loan","Repaying your loan",,,"Navient Solutions, Inc.",LA,70815,,N/A,Web,2013-08-13,"Closed with non-monetary relief",Yes,Yes,491286
2013-07-23,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,"Wells Fargo & Company",KS,67002,,N/A,Web,2013-07-24,"Closed with explanation",Yes,No,464367
2013-07-23,"Credit reporting",,"Incorrect information on credit report","Information is not mine",,,Equifax,MA,1602,,N/A,Web,2013-07-23,"Closed with non-monetary relief",Yes,Yes,476022
2013-08-07,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Bank of America",AZ,85613,Servicemember,N/A,Web,2013-08-09,"Closed with explanation",Yes,No,484886
2013-08-07,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Ditech Financial LLC",MI,48331,,N/A,Web,2013-08-09,"Closed with explanation",Yes,Yes,484888
2013-07-23,"Credit card",,"Delinquent account",,,,"Army and Air Force Exchange Service",NC,28532,Servicemember,N/A,Web,2013-07-23,"Closed with explanation",Yes,No,464383
2013-07-23,Mortgage,"FHA mortgage","Settlement process and costs",,,,"Quicken Loans",RI,2914,,N/A,Web,2013-07-24,"Closed with explanation",Yes,No,464385
2013-08-13,"Student loan","Non-federal student loan","Repaying your loan","Repaying your loan",,,"Navient Solutions, Inc.",NY,11236,,N/A,Web,2013-08-14,"Closed with explanation",Yes,No,491428
2013-08-13,Mortgage,"FHA mortgage","Loan modification,collection,foreclosure",,,,"Bank of America",OR,97048,,N/A,Web,2013-08-14,"Closed with explanation",Yes,No,489053
2013-08-07,"Credit card",,"Credit card protection / Debt protection",,,,"JPMorgan Chase & Co.",WV,25840,"Older American",N/A,Phone,2013-08-09,"Closed with explanation",Yes,No,482883
2013-08-07,"Student loan","Non-federal student loan","Repaying your loan","Repaying your loan",,,"Primary Financial Services L.L.C.",SC,29708,,N/A,Web,2013-08-08,"Closed with explanation",Yes,Yes,482876
2013-08-07,"Debt collection","I do not know","Cont'd attempts collect debt not owed","Debt is not mine",,,"Commercial Recovery Systems",TX,77573,"Older American",N/A,Web,2013-08-07,Closed,Yes,No,484838
2013-07-24,"Bank account or service","Checking account","Account opening, closing, or management",,,,"Bank of America",TX,78737,"Older American",N/A,Web,2013-07-26,"Closed with monetary relief",Yes,No,465563
2013-07-23,"Debt collection",Auto,"Disclosure verification of debt","Not given enough info to verify debt",,,"Retrieval-Masters Creditors Bureau, Inc.",NY,11206,,N/A,Phone,2013-07-31,Closed,Yes,No,464406
2013-07-23,"Bank account or service","Checking account","Problems caused by my funds being low",,,,"Santander Bank US",MA,1545,,N/A,Referral,2013-07-25,Closed,Yes,No,465039
2013-08-13,"Bank account or service","Checking account","Account opening, closing, or management",,,,"Bank of America",CA,91206,,N/A,Web,2013-08-14,"Closed with explanation",Yes,Yes,491296
2013-07-24,"Credit card",,"Unsolicited issuance of credit card",,,,"Wells Fargo & Company",WA,98444,,N/A,Referral,2013-07-29,"Closed with explanation",Yes,No,466063
2013-07-24,Mortgage,"Other mortgage","Loan servicing, payments, escrow account",,,,Ocwen,PA,15057,,N/A,Referral,2013-07-29,"Closed with explanation",Yes,No,466089
2013-08-13,Mortgage,"Other mortgage","Loan servicing, payments, escrow account",,,,"BMO Harris",AZ,85297,,N/A,Referral,2013-08-14,"Closed with explanation",Yes,No,491764
2013-07-24,Mortgage,"FHA mortgage","Loan modification,collection,foreclosure",,,,"Bank of America",TN,38351,,N/A,Phone,2013-07-26,"Closed with explanation",Yes,Yes,462649
2013-08-13,"Debt collection","I do not know","Disclosure verification of debt","Right to dispute notice not received",,,"Franklin Collection Service, Inc.",AL,35068,,N/A,Web,2013-08-13,"Closed with explanation",Yes,No,491437
2013-08-07,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Bank of America",VA,23236,,N/A,Phone,2013-08-09,"Closed with explanation",Yes,No,484896
2013-08-13,"Bank account or service","Other bank product/service","Deposits and withdrawals",,,,"Wells Fargo & Company",CA,94704,,N/A,Fax,2013-08-15,"Closed with explanation",Yes,No,489061
2013-08-13,"Credit reporting",,"Incorrect information on credit report","Public record",,,Experian,TN,37411,,N/A,Web,2013-08-13,"Closed with non-monetary relief",Yes,No,493243
2013-08-07,"Bank account or service","Checking account","Deposits and withdrawals",,,,"BB&T Financial",GA,30009,,N/A,Phone,2013-08-08,"Closed with explanation",Yes,Yes,482892
2013-08-07,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,"Ditech Financial LLC",VA,22408,,N/A,Web,2013-08-09,"Closed with explanation",Yes,No,486603
2013-08-07,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,"Bank of America",RI,2864,,N/A,Web,2013-08-09,"Closed with explanation",Yes,No,484881
2013-08-07,"Bank account or service","Checking account","Account opening, closing, or management",,,,"Bank of America",FL,33472,"Older American, Servicemember",N/A,Phone,2013-08-12,"Closed with explanation",Yes,No,482894
2013-08-07,Mortgage,"FHA mortgage","Loan servicing, payments, escrow account",,,,"Bank of America",GA,30337,,N/A,Web,2013-08-09,"Closed with explanation",Yes,No,484902
2013-07-24,"Credit card",,"Billing disputes",,,,Citibank,MN,55106,,N/A,"Postal mail",2013-07-29,"Closed with explanation",Yes,Yes,461373
2013-08-07,"Credit reporting",,"Unable to get credit report/credit score","Problem getting my free annual report",,,Equifax,PA,16226,"Older American",N/A,Web,2013-08-07,"Closed with explanation",Yes,Yes,482868
2013-07-24,Mortgage,"Conventional fixed mortgage","Loan servicing, payments, escrow account",,,,"Wells Fargo & Company",NY,11770,,N/A,Web,2013-07-26,"Closed with explanation",Yes,No,465600
2013-07-23,"Credit reporting",,"Incorrect information on credit report","Account status",,,Equifax,GA,30349,,N/A,Web,2013-07-23,"Closed with non-monetary relief",Yes,Yes,464453
2013-08-07,Mortgage,"Conventional fixed mortgage","Loan servicing, payments, escrow account",,,,"Bank of America",CT,6108,,N/A,Web,2013-08-09,"Closed with non-monetary relief",Yes,No,484907
2013-07-24,"Consumer Loan","Vehicle loan","Managing the loan or lease",,,,"Capital One",NY,14612,,N/A,Phone,2013-07-26,"Closed with explanation",Yes,No,465616
2013-08-07,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,"Bank of America",GA,30039,,N/A,Phone,2013-08-26,"Closed with explanation",Yes,No,501167
2013-08-13,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,Ocwen,MI,48906,,N/A,Web,2013-08-14,"Closed with explanation",Yes,Yes,489072
2013-08-07,"Debt collection",Mortgage,"Disclosure verification of debt","Not given enough info to verify debt",,,Ocwen,MI,49512,,N/A,Web,2013-08-09,"Closed with explanation",Yes,No,484911
2013-08-07,"Bank account or service","Checking account","Account opening, closing, or management",,,,"Wells Fargo & Company",TX,78681,,N/A,"Postal mail",2013-08-08,"Closed with explanation",Yes,No,482786
2013-08-13,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Bank of America",CA,91724,,N/A,Referral,2013-08-14,"Closed with explanation",Yes,No,491465
2013-08-07,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Wells Fargo & Company",UT,84118,,N/A,Referral,2013-08-09,"Closed with explanation",Yes,No,484914
2013-08-07,"Credit card",,"Billing statement",,,,"U.S. Bancorp",CA,94566,,N/A,Referral,2013-08-08,"Closed with monetary relief",Yes,Yes,482900
2013-07-23,"Bank account or service","(CD) Certificate of deposit","Deposits and withdrawals",,,,Citibank,AZ,85226,,N/A,Phone,2013-07-24,"Closed with explanation",Yes,Yes,463240
2013-08-07,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"JPMorgan Chase & Co.",NJ,8110,,N/A,Referral,2013-08-09,"Closed with explanation",Yes,No,484920
2013-08-07,"Bank account or service","Checking account","Deposits and withdrawals",,,,"JPMorgan Chase & Co.",AZ,85607,,N/A,Referral,2013-08-08,"Closed with explanation",Yes,Yes,482902
2013-07-24,Mortgage,"Conventional adjustable mortgage (ARM)","Settlement process and costs",,,,"Bank of America",NC,28226,"Older American",N/A,Web,2013-07-26,"Closed with explanation",Yes,No,465649
2013-08-13,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,Citibank,MD,21795,,N/A,Referral,2013-08-16,"Closed with explanation",Yes,No,493245
2013-08-07,"Credit card",,"Billing disputes",,,,Citibank,TX,78155,,N/A,Referral,2013-08-08,"Closed with explanation",Yes,Yes,482904
2013-08-07,"Bank account or service","Checking account","Problems caused by my funds being low",,,,"BB&T Financial",GA,30736,,N/A,Referral,2013-08-08,"Closed with explanation",Yes,Yes,482906
2013-08-13,Mortgage,"Other mortgage","Loan servicing, payments, escrow account",,,,"JPMorgan Chase & Co.",FL,33309,,N/A,Referral,2013-08-14,"Closed with explanation",Yes,No,491475
2013-08-07,Mortgage,"Other mortgage","Loan servicing, payments, escrow account",,,,"Fifth Third Financial Corporation",FL,33966,,N/A,Referral,2013-08-09,"Closed with explanation",Yes,No,484931
2013-08-07,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Bank of America",GA,30041,,N/A,Referral,2013-08-09,"Closed with explanation",Yes,Yes,482909
2013-07-23,Mortgage,"Home equity loan or line of credit","Loan modification,collection,foreclosure",,,,"BBVA Compass",FL,32233,Servicemember,N/A,Web,2013-07-24,"Closed with monetary relief",Yes,No,464531
2013-08-07,"Consumer Loan","Vehicle loan","Managing the loan or lease",,,,"Santander Consumer USA Holdings Inc",CA,90746,,N/A,Web,2013-08-08,"Closed with explanation",Yes,No,482914
2013-08-07,"Debt collection","Other (i.e. phone, health club, etc.)","Cont'd attempts collect debt not owed","Debt is not mine",,,ERC,MO,63119,"Older American",N/A,Phone,2013-09-30,"Closed with non-monetary relief",Yes,No,484878
2013-08-13,"Bank account or service","Checking account","Deposits and withdrawals",,,,"PNC Bank N.A.",PA,19460,Servicemember,N/A,Phone,2013-08-15,"Closed with explanation",Yes,No,489099
2013-08-07,"Credit reporting",,"Incorrect information on credit report","Account status",,,Experian,NJ,7724,,N/A,Web,2013-08-07,"Closed with explanation",Yes,No,487131
2013-08-07,"Consumer Loan","Vehicle loan","Managing the loan or lease",,,,"Westlake Services, LLC",TX,75070,,N/A,Web,2013-08-08,"Closed with explanation",Yes,Yes,484782
2013-08-13,"Bank account or service","(CD) Certificate of deposit","Account opening, closing, or management",,,,"BMO Harris",WI,53225,,N/A,"Postal mail",2013-08-15,"Closed with explanation",Yes,No,489109
2013-08-13,"Credit reporting",,"Unable to get credit report/credit score","Problem getting report or credit score",,,"TransUnion Intermediate Holdings, Inc.",NY,10989,,N/A,Web,2013-08-15,"Closed with explanation",Yes,No,488991
2013-08-13,Mortgage,"Conventional fixed mortgage","Loan servicing, payments, escrow account",,,,"Capital One",LA,70816,,N/A,Web,2013-08-13,"Closed with explanation",Yes,No,491498
2013-08-13,Mortgage,"Other mortgage","Loan servicing, payments, escrow account",,,,"BMO Harris",IL,60041,,N/A,"Postal mail",2013-08-15,"Closed with explanation",Yes,No,489105
2013-07-24,Mortgage,"Conventional fixed mortgage","Loan servicing, payments, escrow account",,,,"Bank of America",NY,11101,,N/A,Web,2013-07-25,"Closed with explanation",Yes,No,469486
2013-07-23,Mortgage,"Conventional fixed mortgage","Loan servicing, payments, escrow account",,,,"BMO Harris",WI,54971,,N/A,Phone,2013-07-24,"Closed with explanation",Yes,No,464578
2013-08-13,"Credit reporting",,"Credit reporting company's investigation","Problem with statement of dispute",,,Experian,OH,43055,,N/A,Referral,2013-08-13,"Closed with non-monetary relief",Yes,No,491382
2013-08-13,"Bank account or service","Checking account","Problems caused by my funds being low",,,,"BBVA Compass",TX,78748,,N/A,Web,2013-08-15,"Closed with explanation",Yes,Yes,489119
2013-08-13,"Bank account or service","Other bank product/service","Making/receiving payments, sending money",,,,"FirstMerit Bank",MI,48446,,N/A,Phone,2013-08-15,"Closed with explanation",No,No,489122
2013-07-24,Mortgage,"FHA mortgage","Loan modification,collection,foreclosure",,,,"Wells Fargo & Company",NC,27360,,N/A,Web,2013-07-25,"Closed with explanation",Yes,No,465735
2013-08-07,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Wells Fargo & Company",CA,94503,,N/A,Web,2013-08-07,"Closed with explanation",Yes,Yes,482927
2013-07-24,Mortgage,"Conventional fixed mortgage","Settlement process and costs",,,,"U.S. Bancorp",IL,61920,,N/A,Web,2013-07-25,"Closed with non-monetary relief",Yes,No,465740
2013-08-07,Mortgage,"Conventional adjustable mortgage (ARM)","Settlement process and costs",,,,"JPMorgan Chase & Co.",NY,11201,,N/A,Web,2013-08-07,"Closed with explanation",Yes,Yes,496684
2013-07-24,"Bank account or service","Checking account","Deposits and withdrawals",,,,"Bank of America",MO,63130,,N/A,Web,2013-07-26,"Closed with monetary relief",Yes,No,465746
2013-08-07,Mortgage,"Home equity loan or line of credit","Loan modification,collection,foreclosure",,,,"Wells Fargo & Company",NY,10307,,N/A,Web,2013-08-07,"Closed with explanation",Yes,No,484956
2013-08-07,"Debt collection","Other (i.e. phone, health club, etc.)","False statements or representation","Indicated committed crime not paying",,,"Hyperion Recovery LLC",MD,20879,,N/A,Web,2013-10-24,"Closed with monetary relief",Yes,No,484953
2013-07-23,"Bank account or service","Checking account","Account opening, closing, or management",,,,"PNC Bank N.A.",PA,18466,,N/A,Web,2013-07-24,"Closed with monetary relief",Yes,No,464613
2013-07-24,"Credit card",,"Unsolicited issuance of credit card",,,,Amex,TN,38016,,N/A,Web,2013-07-24,"Closed with explanation",Yes,No,465756
2013-08-07,Mortgage,"FHA mortgage","Loan modification,collection,foreclosure",,,,"JPMorgan Chase & Co.",TX,78641,,N/A,Phone,2013-08-07,"Closed with explanation",Yes,Yes,496685
2013-08-13,Mortgage,"Home equity loan or line of credit","Loan servicing, payments, escrow account",,,,"HSBC North America Holdings Inc.",PA,17324,,N/A,Web,2013-08-13,"Closed with explanation",Yes,No,491525
2013-07-23,"Bank account or service","Checking account","Account opening, closing, or management",,,,"M&T Bank Corporation",NY,14609,,N/A,Phone,2013-07-24,Closed,Yes,Yes,474854
2013-08-07,Mortgage,"Conventional adjustable mortgage (ARM)","Loan modification,collection,foreclosure",,,,"Wells Fargo & Company",WA,98065,,N/A,Web,2013-08-07,"Closed with explanation",Yes,Yes,499228
